site_unique,site_location_name,established_date,bioregion_name,landform_pattern,landform_element,site_slope,site_aspect,outcrop_lithology,other_outcrop_lithology,site_location_visit_id,visit_start_date,visit_end_date,erosion_type,erosion_abundance,erosion_state,microrelief,drainage_type,disturbance,climatic_condition,vegetation_condition,observer_veg,observer_soil,described_by,pit_marker_easting,pit_marker_northing,pit_marker_mga_zones,pit_marker_datum,pit_marker_location_method,soil_observation_type,a_s_c,plot_is_100m_by_100m,plot_is_aligned_to_grid,plot_is_permanently_marked,latitude,longitude,point,state,visit_date,visit_number,x,y
WAACAR0002-58776,WAACAR0002,2019-07-26T15:43:59Z,CAR,SAN,PLA,0,"",,,58776,2019-07-26T15:43:59Z,2019-07-26T15:43:59Z,n/a,X,n/a,AM,2,0,DRY,AVG,1,32,1,228628.1,7068164.3,50,WGS84,DGPS,P,"",TRUE,TRUE,TRUE,-26.48102,114.27782,SW,WA,2019-07-26,1,114.27782,-26.48102
WAACAR0003-58778,WAACAR0003,2019-07-27T12:19:28Z,CAR,DUN,DUS,2,45,,NC,58778,2019-07-27T12:19:28Z,2019-07-27T12:19:28Z,n/a,X,n/a,AM,3,1L,WET,FFR,30,42,30,210813.6,7063996.4,50,WGS84,GPS,P,"",TRUE,TRUE,TRUE,-26.5150794065721,114.098356445687,SW,WA,2019-07-27,1,114.098356445687,-26.5150794065721
WAACAR0004-58779,WAACAR0004,2019-07-27T16:40:12Z,CAR,PLA,PLA,0,"",LI,,58779,2019-07-27T16:40:12Z,2019-07-27T16:40:12Z,n/a,X,n/a,VM,3,0,DRY,AVG,1,42,1,222604.5,7080661.2,50,WGS84,DGPS,P,"",TRUE,TRUE,TRUE,-26.3680647,114.2202138,SW,WA,2019-07-27,1,114.2202138,-26.3680647
WAACEK0001-58505,WAACEK0001,2016-06-09T16:12:52Z,CEK,PLT,PLA,1,180,CU,NC,58505,2016-06-09T16:12:52Z,2016-06-09T16:12:52Z,n/a,X,n/a,AM,4,1L,DRY,BurntR,1,17,1,222271,8178330,52,WGS84,GPS,P,"",TRUE,TRUE,TRUE,-16.4615166666667,126.397922222222,SW,WA,2016-06-09,1,126.397922222222,-16.4615166666667
WAACEK0001-58955,WAACEK0001,2016-06-09T16:12:52Z,CEK,PLT,PLA,1,180,CU,NC,58955,2021-05-31T00:00:00Z,2021-05-31T00:00:00Z,n/a,X,n/a,NC,4,1L,DRY,DRY,13,13,13,222266.393,8178317.081,52,WGS84,"",P,4 TE CY EA AR AIKLU,TRUE,TRUE,TRUE,-16.4615166666667,126.397922222222,SW,WA,2021-05-31,2,126.397922222222,-16.4615166666667
WAACEK0002-58506,WAACEK0002,2016-06-10T12:44:24Z,CEK,ALP,FLD,0,"",,NC,58506,2016-06-10T12:44:24Z,2016-06-10T12:44:24Z,n/a,X,n/a,N,4,1L,DRY,AVG,1,2,1,738667,8113250,51,WGS84,GPS,P,"",TRUE,TRUE,TRUE,-17.0525694444444,125.242397222222,SW,WA,2016-06-10,1,125.242397222222,-17.0525694444444
WAACEK0002-59008,WAACEK0002,2016-06-10T12:44:24Z,CEK,ALP,FLD,0,"",,NC,59008,2021-06-01T00:00:00Z,2021-06-01T00:00:00Z,n/a,X,n/a,NC,4,0,DRY,BurntR,13,13,13,738663.091,8113250.968,51,WGS84,"",PA,4 DE AE AG EX AEMO,TRUE,TRUE,TRUE,-17.0525694444444,125.242397222222,SW,WA,2021-06-01,2,125.242397222222,-17.0525694444444
WAACEK0003-58507,WAACEK0003,2016-06-11T09:19:24Z,CEK,RIS,HSL,4,0,GN,NC,58507,2016-06-11T09:19:24Z,2016-06-11T09:19:24Z,n/a,X,n/a,AM,4,0,DRY,AVG,1,2,1,744087,8092663,51,WGS84,GPS,PA,"",TRUE,TRUE,TRUE,-17.2379694444444,125.295561111111,SW,WA,2016-06-11,1,125.295561111111,-17.2379694444444
WAACEK0003-58956,WAACEK0003,2016-06-11T09:19:24Z,CEK,RIS,HSL,4,0,GN,NC,58956,2021-06-03T00:00:00Z,2021-06-03T00:00:00Z,NC,NC,S,TM,5,0,DRY,DRY,1,13,1,744100.536,8092668.19,51,WGS84,TABLET,P,4 CH AA AH CD BHKMV,TRUE,TRUE,TRUE,-17.2379694444444,125.295561111111,SW,WA,2021-06-03,2,125.295561111111,-17.2379694444444
WAACOO0001-53444,WAACOO0001,2013-07-06T00:00:00Z,COO,SAN,PLA,0,"",,,53444,2013-07-02T14:18:00Z,2013-07-02T14:18:00Z,n/a,X,n/a,Z,5,0,DRY,DRY,9,9,9,739496,6523368,50,WGS84,GPS,P,"",TRUE,TRUE,TRUE,-31.3996111111111,119.518944444444,SW,WA,2013-07-02,1,119.518944444444,-31.3996111111111
WAACOO0002-53445,WAACOO0002,2013-10-06T12:00:00Z,COO,PLY,PLY,0,"",NC,NC,53445,2013-10-06T09:41:00Z,2013-10-06T09:41:00Z,n/a,X,n/a,Z,1,0,"","",9,9,9,752087,6522842,50,WGS84,DGPS,P,"",TRUE,TRUE,TRUE,-31.4016694444444,119.651388888889,SW,WA,2013-10-06,1,119.651388888889,-31.4016694444444
WAACOO0003-53447,WAACOO0003,2013-08-08T12:00:00Z,COO,ALF,LUN,4,"",GN,NC,53447,2013-07-10T09:51:00Z,2013-07-10T09:51:00Z,n/a,X,n/a,Z,5,0,DRY,DRY,9,9,9,751755,6523045,50,WGS84,DGPS,P,"",TRUE,TRUE,TRUE,-31.3999722222222,119.647861111111,SW,WA,2013-07-10,1,119.647861111111,-31.3999722222222
WAACOO0004-53449,WAACOO0004,2013-08-20T00:00:00Z,COO,SAN,DUC,"","",NC,NC,53449,2014-07-14T12:00:00Z,2013-07-14T09:57:00Z,n/a,X,n/a,Z,3,0,"","",9,9,9,751634,6523166,50,WGS84,DGPS,P,"",TRUE,TRUE,TRUE,-31.3988611111111,119.646555555556,SW,WA,2014-07-14,1,119.646555555556,-31.3988611111111
WAACOO0005-53446,WAACOO0005,2013-08-23T12:00:00Z,COO,SAN,SWL,"","",NC,NC,53446,2013-08-23T10:01:00Z,2013-08-23T10:01:00Z,NC,1,P,Z,3,0,"","",9,9,9,766566,6500163,50,WGS84,DGPS,P,"",TRUE,TRUE,TRUE,-31.6028805555556,119.809605555556,SW,WA,2013-08-23,1,119.809605555556,-31.6028805555556
WAACOO0006-53438,WAACOO0006,2013-08-20T00:00:00Z,COO,PLA,PLA,0,"",GN,NC,53438,2013-07-23T12:00:00Z,2013-07-24T09:24:00Z,n/a,X,n/a,Z,3,0,DRY,DRY,9,9,9,767964,6500845,50,WGS84,DGPS,P,"",TRUE,TRUE,TRUE,-31.5963777777778,119.824122222222,SW,WA,2013-07-23,1,119.824122222222,-31.5963777777778
WAACOO0007-53440,WAACOO0007,2013-10-15T00:00:00Z,COO,PLA,PLA,0,"",,GN,53440,2013-08-23T10:40:00Z,2013-08-23T10:40:00Z,n/a,X,n/a,Z,4,0,DRY,AVG,9,9,9,766364,6499727,50,WGS84,DGPS,P,"",TRUE,TRUE,TRUE,-31.6067222222222,119.807547222222,SW,WA,2013-08-23,1,119.807547222222,-31.6067222222222
WAACOO0008-53442,WAACOO0008,2013-10-15T00:00:00Z,COO,PLA,PLA,"","",NC,NC,53442,2013-09-03T10:45:00Z,2014-08-25T12:00:00Z,n/a,X,n/a,Z,3,0,"","",9,9,9,764905,6499464,50,WGS84,DGPS,P,"",TRUE,TRUE,TRUE,-31.60951,119.79227,SW,WA,2013-09-03,1,119.79227,-31.60951
WAACOO0009-53443,WAACOO0009,2013-10-15T00:00:00Z,COO,PLY,DDE,"","",NC,NC,53443,2013-10-03T00:00:00Z,2013-10-03T00:00:00Z,NC,1,S,U,2,0,"","",9,13,9,245332,6540813,51,WGS84,"",P,"",TRUE,TRUE,TRUE,-31.2391138888889,120.326108333333,SW,WA,2013-10-03,1,120.326108333333,-31.2391138888889
WAACOO0010-53441,WAACOO0010,2013-10-15T00:00:00Z,COO,RIS,HSL,3,360,GN,GN,53441,2013-10-15T00:00:00Z,2013-10-15T00:00:00Z,NC,2,A,O,4,2,WET,FFR,9,13,9,245667,6541632,51,WGS84,"",P,"",TRUE,TRUE,TRUE,-31.2318083333333,120.329833333333,SW,WA,2013-10-15,1,120.329833333333,-31.2318083333333
WAACOO0011-53439,WAACOO0011,2013-10-04T12:00:00Z,COO,ALP,DUC,0,"",,NC,53439,2013-10-04T16:01:00Z,2013-10-04T16:01:00Z,NC,2,A,Y,4,0,DRY,DRY,9,9,9,246876,6539331,51,WGS84,GPS,P,"",TRUE,TRUE,TRUE,-31.252836247,120.341938607,SW,WA,2013-10-04,1,120.341938607,-31.252836247
WAACOO0012-53462,WAACOO0012,2014-03-05T12:00:00Z,COO,PLA,PLA,0,"",GN,NC,53462,2014-03-05T16:02:00Z,2014-03-05T16:02:00Z,NC,0,S,Z,4,0,DRY,BurntN,9,13,9,245913.9,6541022.5,51,WGS84,"",P,"",TRUE,TRUE,TRUE,-31.2373611111111,120.332297222222,SW,WA,2014-03-05,1,120.332297222222,-31.2373611111111
WAACOO0016-53459,WAACOO0016,2014-02-13T00:00:00Z,COO,LOW,HSL,2,135,,,53459,2014-01-06T16:03:00Z,2014-01-06T16:03:00Z,NC,0,S,Z,5,0,WET,BurntR,9,9,9,243530.1,6544755.5,51,WGS84,GPS,P,"",TRUE,TRUE,TRUE,-31.2032166666667,120.308216666667,SW,WA,2014-01-06,1,120.308216666667,-31.2032166666667
WAACOO0017-53460,WAACOO0017,2014-02-17T00:00:00Z,COO,SAN,PLA,2,270,,,53460,2014-02-17T00:00:00Z,2014-02-17T00:00:00Z,NC,0,S,Z,4,2,WET,BurntR,9,9,9,243148.7,6548470.5,51,WGS84,GPS,P,"",TRUE,TRUE,TRUE,-31.1696361111111,120.304930555556,SW,WA,2014-02-17,1,120.304930555556,-31.1696361111111
WAACOO0018-53461,WAACOO0018,2014-02-20T12:00:00Z,COO,SAN,SWL,1,270,,,53461,2014-02-20T16:05:00Z,2014-02-20T16:05:00Z,NC,0,S,Z,3,2,WET,BurntR,9,9,9,244426.5,6545609.4,51,WGS84,GPS,P,"",TRUE,TRUE,TRUE,-31.195625,120.317888888889,SW,WA,2014-02-20,1,120.317888888889,-31.195625
WAACOO0019-53463,WAACOO0019,2014-03-03T00:00:00Z,COO,SAN,PLA,1,170,,,53463,2014-03-03T00:00:00Z,2014-03-03T00:00:00Z,NC,0,S,Z,4,0,DRY,BurntR,9,9,9,239431.3,6544220.3,51,WGS84,"",P,"",TRUE,TRUE,TRUE,-31.2071083333333,120.265136111111,SW,WA,2014-03-03,1,120.265136111111,-31.2071083333333
WAACOO0020-53450,WAACOO0020,2013-10-30T00:00:00Z,COO,ANA,PLA,0,"",,,53450,2013-10-30T00:00:00Z,2013-10-30T00:00:00Z,NC,X,NC,Z,4,1M,DRY,FFR,9,9,9,274243,6657632,51,WGS84,GPS,P,"",TRUE,TRUE,TRUE,-30.192,120.655138888889,SW,WA,2013-10-30,1,120.655138888889,-30.192
WAACOO0021-53456,WAACOO0021,2013-11-01T12:00:00Z,COO,ALP,PLA,0,"",,,53456,2013-11-01T12:00:00Z,2013-11-01T12:00:00Z,NC,X,NC,U,4,1M,DRY,DRY,9,9,9,273813,6657572,51,WGS84,GPS,P,"",TRUE,TRUE,TRUE,-30.1923333333333,120.650611111111,SW,WA,2013-11-01,1,120.650611111111,-30.1923333333333
WAACOO0022-53453,WAACOO0022,2013-11-12T12:00:00Z,COO,ANA,PLA,0,"",,,53453,2013-11-01T16:06:00Z,2013-11-01T16:06:00Z,NC,X,NC,Z,4,1M,DRY,DRY,9,9,9,272111,6657200,51,WGS84,GPS,P,"",TRUE,TRUE,TRUE,-30.1953055555556,120.63275,SW,WA,2013-11-01,1,120.63275,-30.1953055555556
WAACOO0023-53448,WAACOO0023,2013-11-15T12:00:00Z,COO,ANA,PLA,0,"",,,53448,2013-11-15T16:07:00Z,2013-11-15T16:07:00Z,NC,X,NC,Z,4,1M,DRY,DRY,9,9,9,272942,6657494,51,WGS84,GPS,P,"",TRUE,TRUE,TRUE,-30.1927941666667,120.641466944444,SW,WA,2013-11-15,1,120.641466944444,-30.1927941666667
WAACOO0024-53451,WAACOO0024,2013-11-26T12:00:00Z,COO,PLA,PLA,"","",NC,NC,53451,2013-11-26T16:09:00Z,2013-11-26T16:09:00Z,NC,X,NC,Z,4,1M,"","",9,9,9,273173,6658324,51,WGS84,GPS,P,"",TRUE,TRUE,TRUE,-30.1854222222222,120.644138888889,SW,WA,2013-11-26,1,120.644138888889,-30.1854222222222
WAACOO0025-53452,WAACOO0025,2013-11-29T12:00:00Z,COO,ANA,PLA,0,"",,,53452,2013-11-29T16:10:00Z,2013-11-29T16:10:00Z,S,X,NC,U,3,1M,DRY,DRY,9,9,9,268825,6657157,51,WGS84,GPS,P,"",TRUE,TRUE,TRUE,-30.1951194444444,120.598783333333,SW,WA,2013-11-29,1,120.598783333333,-30.1951194444444
WAACOO0026-53454,WAACOO0026,2014-01-04T00:00:00Z,COO,SAN,HSL,0,"",,,53454,2014-01-04T00:00:00Z,2014-01-04T00:00:00Z,NC,0,S,Z,4,0,DRY,DRY,9,9,9,276035.6,6620122.4,51,WGS84,GPS,P,"",TRUE,TRUE,TRUE,-30.5303861111111,120.665680555556,SW,WA,2014-01-04,1,120.665680555556,-30.5303861111111
WAACOO0027-53455,WAACOO0027,2014-01-21T00:00:00Z,COO,SAN,DUN,"","",NC,NC,53455,2014-01-21T00:00:00Z,2014-01-21T00:00:00Z,NC,0,S,Z,4,0,"","",9,9,9,275421.5,6623311.3,51,WGS84,GPS,P,"",TRUE,TRUE,TRUE,-30.5014861111111,120.660041666667,SW,WA,2014-01-21,1,120.660041666667,-30.5014861111111
WAACOO0028-53457,WAACOO0028,2014-01-09T12:00:00Z,COO,SAN,HSL,2,300,GV,GV,53457,2014-01-10T16:11:00Z,2014-01-09T16:11:00Z,NC,0,S,Z,4,2,DRY,BurntR,9,9,9,275210,6624857,51,WGS84,GPS,P,"",TRUE,TRUE,TRUE,-30.4875833333333,120.658136111111,SW,WA,2014-01-10,1,120.658136111111,-30.4875833333333
WAACOO0029-53458,WAACOO0029,2014-01-11T12:00:00Z,COO,SAN,PLA,1,180,,,53458,2014-01-11T16:13:00Z,2014-01-11T16:13:00Z,NC,0,S,Z,4,2,DRY,DRY,9,9,9,272061,6630844,51,WGS84,GPS,P,"",TRUE,TRUE,TRUE,-30.4328972222222,120.626683333333,SW,WA,2014-01-11,1,120.626683333333,-30.4328972222222
WAACOO0030-56958,WAACOO0030,2014-06-27T11:39:51Z,COO,PLA,PLA,0,"",,LI,56958,2014-06-27T11:39:51Z,2014-06-27T11:39:51Z,NC,X,NC,R,4,0,WET,AVG,1,2,1,241609,6454941,52,WGS84,GPS,P,NC,TRUE,TRUE,TRUE,-32.0121722222222,126.263391666667,SW,WA,2014-06-27,1,126.263391666667,-32.0121722222222
WAACOO0031-58512,WAACOO0031,2016-10-03T11:41:07Z,COO,SAN,PLA,0,"",,NC,58512,2016-10-03T11:41:07Z,2016-10-03T11:41:07Z,W,1,S,VM,5,0,WET,FFR,1,17,1,237266,6602154,51,WGS84,GPS,PA,"",TRUE,TRUE,TRUE,-30.6853222222222,120.257422222222,SW,WA,2016-10-03,1,120.257422222222,-30.6853222222222
WAACOO0032-58511,WAACOO0032,2016-10-03T16:36:50Z,COO,SAN,PLA,0,"",,,58511,2016-10-03T16:36:50Z,2016-10-03T16:36:50Z,W,1,S,VM,5,0,WET,FFR,1,17,1,243055,6590752,51,WGS84,GPS,PA,"",TRUE,TRUE,TRUE,-30.7885305555556,120.314936111111,SW,WA,2016-10-03,1,120.314936111111,-30.7885305555556
WAADAL0001-58508,WAADAL0001,2016-06-12T10:06:24Z,DAL,PLA,PLA,2,230,,NAP,58508,2016-06-12T10:06:24Z,2016-06-12T10:06:24Z,n/a,0,n/a,N,3,0,DRY,AVG,1,17,1,706653,8073450,51,WGS84,GPS,PA,"",TRUE,TRUE,TRUE,-17.4152666666667,124.945525,SW,WA,2016-06-12,1,124.945525,-17.4152666666667
WAADAL0001-58957,WAADAL0001,2016-06-12T10:06:24Z,DAL,PLA,PLA,2,230,,NAP,58957,2021-06-04T00:00:00Z,2021-06-04T00:00:00Z,NC,NC,NC,N,3,0,DRY,BurntR,13,13,13,706666.472,8073563.114,51,WGS84,"",P,4 VE AB EI GB EQQ-,TRUE,TRUE,TRUE,-17.4152666666667,124.945525,SW,WA,2021-06-04,2,124.945525,-17.4152666666667
WAADAL0002-58743,WAADAL0002,2019-07-04T13:42:08Z,DAL,FLO,SWP,0,"",,,58743,2019-07-04T13:42:08Z,2019-07-04T13:42:08Z,B,NC,P,F,4,1M,DRY,DRY,1,32,1,463039.116,8021701.962,51,WGS84,TABLET,P,NC,TRUE,TRUE,TRUE,-17.8930594,122.6500285,SW,WA,2019-07-04,1,122.6500285,-17.8930594
WAADAL0003-58767,WAADAL0003,2019-07-04T17:31:24Z,DAL,FLO,SWP,0,"",,,58767,2019-07-04T17:31:24Z,2019-07-04T17:31:24Z,G,1,S,Z,2,1M,DRY,DRY,30,32,30,460793.1,8022862.4,51,WGS84,TABLET,P,"",TRUE,TRUE,TRUE,-17.88259,122.62896,SW,WA,2019-07-04,1,122.62896,-17.88259
WAADAL0004-58764,WAADAL0004,2019-07-05T15:48:43Z,DAL,FLO,DUN,1,180,,,58764,2019-07-05T15:48:43Z,2019-07-05T15:48:43Z,n/a,X,n/a,ND,5,1L,DRY,DRY,1,32,1,463543,8021879.4,51,WGS84,TABLET,P,"",TRUE,TRUE,TRUE,-17.8915288930075,122.655865779901,SW,WA,2019-07-05,1,122.655865779901,-17.8915288930075
WAADAL0005-58815,WAADAL0005,2019-07-06T12:55:05Z,DAL,SAN,PLA,0,"",,,58815,2019-07-06T12:55:05Z,2019-07-06T12:55:05Z,n/a,X,n/a,ND,5,1M,DRY,DRY,30,32,30,503344.963,8066797.473,51,WGS84,TABLET,PA,"",TRUE,TRUE,TRUE,-17.4848908014956,123.031530253269,SW,WA,2019-07-06,1,123.031530253269,-17.4848908014956
WAAESP0001-58516,WAAESP0001,2016-10-11T00:00:00Z,ESP,SAN,PLA,1,0,NAP,NAP,58516,2016-10-12T18:02:33Z,2016-10-12T18:02:33Z,n/a,X,n/a,VM,4,0,WET,FFR,1,17,1,569261,6184703,50,WGS84,GPS,PA,"",TRUE,TRUE,TRUE,-34.4769,117.754269444444,SW,WA,2016-10-12,1,117.754269444444,-34.4769
WAAGAS0001-58420,WAAGAS0001,2016-08-08T11:18:01Z,GAS,ALF,FAN,0,"",,NC,58420,2016-08-08T11:18:01Z,2016-08-08T11:18:01Z,W,1,S,Z,4,0,WET,AVG,1,17,1,250622,7409076,51,WGS84,GPS,P,"",TRUE,TRUE,TRUE,-23.4091333333333,120.559705555556,SW,WA,2016-08-08,1,120.559705555556,-23.4091333333333
WAAGAS0002-58421,WAAGAS0002,2016-08-08T15:32:20Z,GAS,FLO,FAN,0,"",,NC,58421,2016-08-08T15:32:20Z,2016-08-08T15:32:20Z,n/a,X,n/a,Z,4,1L,WET,BurntR,1,17,1,242339,7411747,51,WGS84,GPS,PA,"",TRUE,TRUE,TRUE,-23.3847,120.479138888889,SW,WA,2016-08-08,1,120.479138888889,-23.3847
WAAGES0001-58023,WAAGES0001,2016-08-30T11:35:46Z,GES,SAN,PLA,1,"",,,58023,2016-08-30T11:35:46Z,2016-08-30T11:35:46Z,n/a,X,n/a,VM,6,0,WET,FFR,1,17,1,255946,6953104,50,WGS84,GPS,PA,"",TRUE,TRUE,TRUE,-27.5238166666667,114.528980555556,SW,WA,2016-08-30,1,114.528980555556,-27.5238166666667
WAAGES0001-58802,WAAGES0001,2016-08-30T11:35:46Z,GES,SAN,PLA,1,"",,,58802,2019-08-01T15:49:59Z,2019-08-01T15:49:59Z,n/a,NC,n/a,NC,7,NC,DRY,DRY,30,42,30,,,,"","",,NC,TRUE,TRUE,TRUE,-27.5238166666667,114.528980555556,SW,WA,2019-08-01,2,114.528980555556,-27.5238166666667
WAAGES0002-58024,WAAGES0002,2016-08-30T19:14:08Z,GES,SAN,PLA,1,225,,NC,58024,2016-08-30T19:14:08Z,2016-08-30T19:14:08Z,n/a,X,n/a,Z,5,0,WET,FFR,1,17,1,263733,6954853,50,WGS84,GPS,P,"",TRUE,TRUE,TRUE,-27.5095444444444,114.608266666667,SW,WA,2016-08-30,1,114.608266666667,-27.5095444444444
WAAGES0002-58732,WAAGES0002,2016-08-30T19:14:08Z,GES,SAN,PLA,1,225,,NC,58732,2019-08-02T16:26:45Z,2019-08-02T16:26:45Z,n/a,NC,n/a,NC,7,NC,DRY,DRY,1,32,1,,,,"","",,NC,TRUE,TRUE,TRUE,-27.5095444444444,114.608266666667,SW,WA,2019-08-02,2,114.608266666667,-27.5095444444444
WAAGES0003-58025,WAAGES0003,2016-08-31T17:28:17Z,GES,PLA,PLA,0,"",,NC,58025,2016-08-31T17:28:17Z,2016-08-31T17:28:17Z,n/a,X,n/a,Z,4,0,WET,FFR,1,17,1,272331,6944481,50,WGS84,GPS,PA,"",TRUE,TRUE,TRUE,-27.6053944444444,114.692158333333,SW,WA,2016-08-31,1,114.692158333333,-27.6053944444444
WAAGES0003-58731,WAAGES0003,2016-08-31T17:28:17Z,GES,PLA,PLA,0,"",,NC,58731,2019-08-01T10:37:08Z,2019-08-01T10:37:08Z,n/a,X,n/a,Z,7,NC,DRY,AVG,30,32,30,,,,"","",,NC,TRUE,TRUE,TRUE,-27.6053944444444,114.692158333333,SW,WA,2019-08-01,2,114.692158333333,-27.6053944444444
WAAGES0004-58804,WAAGES0004,2019-08-02T17:04:00Z,GES,SAN,PLA,0,"",,,58804,2019-08-02T17:04:00Z,2019-08-02T17:04:00Z,n/a,X,n/a,VM,3,0,DRY,DRY,1,32,1,274672.6,6956535.5,50,WGS84,DGPS,P,"",TRUE,TRUE,TRUE,-27.4970724972627,114.71816978296,SW,WA,2019-08-02,1,114.71816978296,-27.4970724972627
WAAGES0005-58808,WAAGES0005,2019-08-03T10:50:07Z,GES,SAN,PLA,0,"",,NC,58808,2019-08-03T10:50:07Z,2019-08-03T10:50:07Z,n/a,X,n/a,AM,5,0,DRY,AVG,1,42,1,270368.4,6952738.2,50,WGS84,DGPS,P,"",TRUE,TRUE,TRUE,-27.5296808057064,114.674852716393,SW,WA,2019-08-03,1,114.674852716393,-27.5296808057064
WAAGSD0001-58509,WAAGSD0001,2016-06-14T09:52:07Z,GSD,DUN,SWL,1,215,,NC,58509,2016-06-14T09:52:07Z,2016-06-14T09:52:07Z,W,1,S,VM,6,1L,DRY,AVG,1,17,1,340184,7808554,51,WGS84,GPS,PA,"",TRUE,TRUE,TRUE,-19.8124638888889,121.474191666667,SW,WA,2016-06-14,1,121.474191666667,-19.8124638888889
WAAGSD0001-58958,WAAGSD0001,2016-06-14T09:52:07Z,GSD,DUN,SWL,1,215,,NC,58958,2021-06-06T00:00:00Z,2021-06-06T00:00:00Z,n/a,X,n/a,Z,5,0,DRY,DRY,13,13,13,340188.6,7808549.6,51,WGS84,"",P,4 RE AA JP AR EKL- NR,TRUE,TRUE,TRUE,-19.8124638888889,121.474191666667,SW,WA,2021-06-06,2,121.474191666667,-19.8124638888889
WAAGSD0002-58959,WAAGSD0002,2021-06-05T00:00:00Z,GSD,PLY,PLY,0,0,,,58959,2021-06-05T00:00:00Z,2021-06-05T00:00:00Z,n/a,0,n/a,Z,2,1L,DRY,FFR,13,13,13,329872.577,7813552.193,51,WGS84,"",P,4 VE AM EI EG ERRU,TRUE,TRUE,TRUE,-19.7663681041586,121.376206521167,SW,WA,2021-06-05,1,121.376206521167,-19.7663681041586
WAAGSD0003-58980,WAAGSD0003,2021-06-06T00:00:00Z,GSD,DUN,SWL,2,360,,,58980,2021-06-06T00:00:00Z,2021-06-06T00:00:00Z,W,1,A,Z,6,0,DRY,DRY,1,13,1,338541.556,7810245.509,51,WGS84,"",P,4 RE AA JL AR EKK - -,TRUE,TRUE,TRUE,-19.797059,121.458649,SW,WA,2021-06-06,1,121.458649,-19.797059
WAAGSD0004-58981,WAAGSD0004,2021-06-07T00:00:00Z,GSD,ALP,LAK,0,0,,,58981,2021-06-07T00:00:00Z,2021-06-07T00:00:00Z,n/a,X,n/a,Z,2,1L,DRY,DRY,1,13,1,335000.536,7812728.305,51,WGS84,"",P,4 HY EG CB YY AEO--,TRUE,TRUE,TRUE,-19.775212,121.425019,SW,WA,2021-06-07,1,121.425019,-19.775212
WAAGVD0001-56960,WAAGVD0001,2014-06-30T18:09:50Z,GVD,PLA,PLA,"","",,NC,56960,2014-06-30T18:09:50Z,2014-06-30T18:09:50Z,n/a,X,n/a,Z,4,0,DRY,DRY,3,2,3,706159,6715977,51,WGS84,GPS,P,"",TRUE,TRUE,TRUE,-29.6692638888889,125.13025,SW,WA,2014-06-30,1,125.13025,-29.6692638888889
WAAGVD0007-59050,WAAGVD0007,2022-05-02T08:16:14Z,GVD,SAN,PLA,0,"",,,59050,2022-05-02T08:16:14Z,2022-05-02T08:16:14Z,n/a,X,n/a,VM,4,0,WET,DRY,13,13,13,633744.5,6634559.5,51,WGS84,"",P,4 CA DA DZ IB BEKLU NR,TRUE,TRUE,TRUE,-30.413884,124.39249,SW,WA,2022-05-02,1,124.39249,-30.413884
WAAGVD0008-59044,WAAGVD0008,2022-05-02T09:07:46Z,GVD,SAN,DUN,0,"",,,59044,2022-05-02T09:07:46Z,2022-05-02T09:07:46Z,n/a,X,n/a,Z,5,0,WET,AVG,49,13,49,633915.9,6646961.3,51,WGS84,"",P,3 DE AA CQ EO BEKO-,TRUE,TRUE,TRUE,-30.3021721305458,124.392637672043,SW,WA,2022-05-02,1,124.392637672043,-30.3021721305458
WAAGVD0009-59051,WAAGVD0009,2022-11-10T00:00:00Z,GVD,DUN,PLA,3,270,,,59051,2022-05-03T12:00:00Z,2022-05-03T12:00:00Z,n/a,X,n/a,Z,6,0,WET,DRY,30,13,30,635295.1,6651172.2,51,WGS84,"",P,3 RE AA JQ AR EKK- NR,TRUE,TRUE,TRUE,-30.2642738691065,124.405381341065,SW,WA,2022-05-03,1,124.405381341065,-30.2642738691065
WAAGVD0010-59066,WAAGVD0010,2022-05-04T16:27:09Z,GVD,DUN,SWL,0,"",,,59066,2022-05-04T16:27:09Z,2022-05-04T16:27:09Z,n/a,X,n/a,Z,6,0,WET,BurntR,13,13,13,654871,6685760.6,51,WGS84,"",P,3 RE AA JL AR EKK- NR,TRUE,TRUE,TRUE,-29.949171,124.603989,SW,WA,2022-05-04,1,124.603989,-29.949171
WAAGVD0011-59062,WAAGVD0011,2022-05-04T16:40:25Z,GVD,DUN,DUN,14,"",,,59062,2022-05-04T16:40:25Z,2022-05-04T16:40:25Z,n/a,X,n/a,Z,6,0,WET,BurntR,30,13,30,655054.2,6685422.3,51,WGS84,"",PA,3 RE AA JL AR EKK- NR,TRUE,TRUE,TRUE,-29.9528501074947,124.605704004789,SW,WA,2022-05-04,1,124.605704004789,-29.9528501074947
WAAGVD0012-59063,WAAGVD0012,2022-05-05T16:47:36Z,GVD,DUN,DUN,15,360,,,59063,2022-05-05T16:47:36Z,2022-05-05T16:47:36Z,n/a,X,n/a,Z,6,0,WET,DRY,49,42,30,655547.9,6688153.8,51,WGS84,TABLET,P,3 RE AA JL AR EKK- NR,TRUE,TRUE,TRUE,-29.9283253027115,124.611559868325,SW,WA,2022-05-05,1,124.611559868325,-29.9283253027115
